link,job_title,ad_date,ad_id,ad_type,job_type,job_duration,job_wage,app_link,app_email,company,location,contact,job_descrip,job_profile,link
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-controlling-mdw-hamburg-211125-505191,Werkstudent Controlling (m/d/w),25.11.2021,211125-505191,Studentenjobs,Werkstudent*in,01.01.2022 - befristet auf bis zu 2 Jahre,"18,19€ / Stunde",https://jobs.tesa.com/de/jobs/34080/form,,tesa Manufacturing Hamburg GmbH,"Schnackenburgallee 160, 22525 Hamburg, Deutschland",Frau  Katrin Meeder,"

Mitwirkung beim Monatsabschluss
Erstellung von monatlichen Reportings und Interpretation der Kennzahlen
Umsatzforecast
Pflege und Prüfung von Stammdaten und Leistungsdaten, sowie Produktkalkulation in SAP
Pflege der WE/RE Konten in Zusammenarbeit mit allen beteiligten Funktionen
vor­be­rei­ten­de Tä­tig­kei­ten zur Ak­ti­vie­rung von In­ves­ti­tions­pro­jek­ten
Selbstständige Durchführung von Analysen
Unterstützung bei Controllingprojekten

","

Eingeschriebene/r Student/in der Fachrichtung BWL, Wirtschaftsingenieurswesen bzw. vergleichbare Studiengänge, idealerweise Masterstudium
Sehr gute Kenntnisse in MS-Office, insbesondere in MS-Excel
Ausgeprägtes Zahlenverständnis, Prozess- und Kostendenken
Selbständige und gewissenhafte Arbeitsweise
Starke Teamorientierung

Ein Praktikum oder eine Werkstudententätigkeit bei tesa lohnt in vielerlei Hinsicht. In eigenen Projekten übernimmst Du Verantwortung und bearbeitest spannende Aufgaben und das bei attraktiver Vergütung, flexiblen Arbeitszeiten und moderner Arbeitsumgebung. In unserem Betriebsrestaurant kannst Du täglich aus fünf wechselnden Menüs auswählen. Für Deinen Arbeitsweg erhältst Du eine vergünstigte Fahrkarte im Hamburger Verkehrsverbund. Zudem steht Dir in der Freizeit unser hauseigener tesa sport club mit einem breiten Angebot an Fitness- und Sportkursen offen. Übrigens: Wenn Du Dein Praktikum oder Deine Werkstudententätigkeit besonders gut absolvierst, hast Du die Chance auf Förderung durch unser Bindungsprogramm tesa talents. Dies eröffnet Dir weitere Entwicklungsperspektiven im Unternehmen.
""Was mir bei tesa besonders gut gefällt, ist das junge und dynamische Arbeitsumfeld mit interkultureller Vielfalt, welches den Austausch nicht nur auf fachlicher Ebene, sondern auch auf kultureller Ebene bereichert. Spaß kann man nicht nur während der Arbeitszeiten haben, sondern auch außerhalb, denn es gibt viele Möglichkeiten und Angebote, sich mit den ca. 100 anderen Praktikanten und Werkstudenten bei tesa auszutauschen - sei es z.B. bei einem Grillabend, einem Drink am Elbstrand oder einem sportlichen Event"".
",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-controlling-mdw-hamburg-211125-505191
https://www.stellenwerk-hamburg.de/jobboerse/kursleitung-fuer-digitale-lernangebote-fuer-lese-und-sprachfoerderung-mwd-castrop-0,Kursleitung für digitale Lernangebote für Lese- und Sprachförderung (m/w/d),25.11.2021,211125-505190,Studentenjobs,Nach Vereinbarung,Nach Vereinbarung,Nach Vereinbarung ,https://short.sg/a/12949627,,Chancenwerk e.V.,"Simon-Cohen-Platz 2, 44575 Castrop-Rauxel, Deutschland",Frau  Carla Körner,"
Wir suchen deutschlandweit Kursleitungen (m/w/d) für unsere digitalen Lernangebote mit dem Fokus auf Lese- und sprachsensible Förderung (bis zu 20 Std. / Woche). Wir arbeiten daran, dass alle Kinder durch gleich gute Bildungschancen ihre besten Lebensperspektiven verwirklichen können. 
Deine Aufgaben

Du unterstützt die Schüler*innen bei Lernrückständen ab der Grundschule bis zur weiterführenden Schule durch digitale Lese- und Sprachförderung, bei der die  Schüler*innen für die Sprache im jeweiligen Fach sensibilisiert werden, um insbesondere ihr Lese- und Textverständnis zu stärken.
Du führst regelmäßig und eigenständig virtuelle Lernkurse für ein kleines Team von Schüler*innen durch. Die Kurse erfolgen fachspezifisch.

","
Dein Profil

Du hast Zeit, dich in einem Zeitraum zwischen 3-20 h/pro Woche sowohl vor- aber insbesondere auch nachmittags im virtuellen Raum mit deinen Lerngruppen zu treffen.
Du bist Lehramtsstudierende*r und hast bereits das Modul DSSZ (Deutsch für Schülerinnen und Schüler mit Zuwanderungsgeschichte) oder ein DaZ-ähnliches Modul abgeschlossen.
Du bist fit in den von dir gewählten und prüfungsrelevanten Fächern und hast Spaß an der fachlichen Vermittlung auf Augenhöhe.
Hier gilt im Idealfall „bring your own device“: Du verfügst über einen fähigen WLAN-Anschluss und hast ein funktionierendes Endgerät, welches Videokonferenzen unterstützt.
Du bist offen, interkulturell orientiert, belastbar und zuverlässig.

Wir bieten

Arbeiten an einem Ort deiner Wahl! Deine Tätigkeit kannst du im Home-Office ausführen.
Flexibel gestalten wie oft du uns die Woche unterstützen möchtest:  Je nach Zeitumfang
	(3 - 20h / Woche) bieten wir verschiedene Vertragsvereinbarungen. 
Schüler*innen helfen, ihre Potenziale zu entfalten und Bildungschancen zu eröffnen.
Erste praktische Berufserfahrungen sammeln und dabei dein Fachwissen anwenden und weitergeben.
Eine Vorbildfunktion einnehmen und Teil eines großartigen Teams werden.

Hast du Interesse, dich zu engagieren?
Dann reiche deine Bewerbung (Motivationsschreiben, Lebenslauf, deine bevorzugten
Fächer und verfügbare Zeiten) ein. Sobald du mehr als 10 Std. wöchentlich arbeiten möchtest, 
benötigen wir deine ungefähre Gehaltsvorstellung. 
Für Fragen stehen wir dir gerne per E-Mail unter jobs@chancenwerk.org zur 
Verfügung!
Weitere Informationen unter www.chancenwerk.org/jobs
",https://www.stellenwerk-hamburg.de/jobboerse/kursleitung-fuer-digitale-lernangebote-fuer-lese-und-sprachfoerderung-mwd-castrop-0
https://www.stellenwerk-hamburg.de/jobboerse/werkstudentin-fuer-die-paten-und-spenderbetreuung-hamburg-211125-505189,Werkstudent:in für die Paten- und Spenderbetreuung,25.11.2021,211125-505189,Studentenjobs,Werkstudent*in,Nach Vereinbarung,"10,83 €",https://jobs.plan.de/Werkstudentin-fuer-die-Paten-und-Spenderbetreuung-de-j725.html,,Plan International Deutschland e.V.,"Bramfelder Straße 70, 22305 Hamburg, Deutschland",Frau  Marina Klevenow,"

Allgemeine Datenerfassung für den Bereich der Paten- und Spenderbetreuung mit der hausinternen Software (Bearbeitung der Eingangspost aus unseren Programmländern, Bearbeitung von Brief- und Geschenksendungen unserer Paten an die Patenkinder, Erfassen von Neu-Paten und -Spendern)
Verwalten von Patenkind-Dokumenten
Versenden von Informationsmaterial und Patenschaftsunterlagen

","

Erfahrung im Umgang mit MS Outlook und Word
Gute Englischkenntnisse und sehr gute Deutschkenntnisse (Wort und Schrift)
Erste Erfahrungen in Bürotätigkeiten wären wünschenswert
Selbständiger und zuverlässiger Arbeitsstil

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudentin-fuer-die-paten-und-spenderbetreuung-hamburg-211125-505189
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-wmd-projekt-und-businessmanagement-hamburg-211125-505186,Werkstudent (w/m/d) Projekt- und Businessmanagement,25.11.2021,211125-505186,Studentenjobs,Werkstudent*in,Nach Vereinbarung,Nach Vereinbarung,https://jobsearch.createyourowncareer.com/GJ/job/Hamburg-Werkstudent-%28wmd%29-Projekt-und-Businessmanagement-HB-20459/747502001/?utm_campaign=G%20J_Stellenwerk,,Chefkoch GmbH,"20354 Hamburg, Deutschland, Frau  Lena  Johnen",Frau  Lena  Johnen,"
ESSEN & TRINKEN digital ist eine umfangreiche Content-Welt rund um die Lebenswelten Essen, Trinken und Genießen. Wir haben es uns zur Aufgabe gemacht unsere User mit einer Mischung aus gut recherchierten und informativen Inhalten, praktischen Tools, Rezeptvideos und vielseitigen saisonalen Themen zu inspirieren und unterhalten. Wir gehören zu Chefkoch und sind damit ein Tochterunternehmen des Medienhauses Gruner + Jahr. Unser Hauptsitz ist unser wunderschönes Büro in Hamburg. Als Remote-first-Company bieten wir maximale Flexibilität: Du entscheidest, ob du zu Hause oder im Büro arbeiten möchtest. Als neugieriger Teamplayer arbeiten wir mit Leidenschaft daran, uns und ESSEN & TRINKEN digital ständig weiterzuentwickeln.
Wir suchen ab sofort // zunächst auf 1 Jahr befristet // in Teilzeit (max. 20h) // Hamburg // remote
","
Was erwartet dich?

Du übernimmst eigenverantwortlich Aufgaben in spannenden Projekten sowie im Alltagsgeschäft des Digital Business Managements der Marke ESSEN & TRINKEN
Du entwickelst neue redaktionelle Ideen und unterstützt bei der Erstellung und Umsetzung der Konzepte
Du setzt redaktionelle und technische Maßnahmen selbstständig um, insbesondere in unserem Content Management System CoreMedia
Du kümmerst dich um die Auswertung neuer sowie laufender Maßnahmen und bereitest diese fürs Team auf

Was bringst du mit?

Du bist eingeschriebene:r Student:in und deine Fachrichtung hat einen betriebswirtschaftlichen, medienwissenschaftlichen oder technischen Bezug
Du begeisterst dich für digitale Medien und Content, hast eine Affinität für technische Themen und idealerweise erste Erfahrungen mit einem redaktionellen CMS gesammelt
Du verfügst über sehr gute analytische Fähigkeiten, arbeitest selbstständig und zuverlässig und hast keine Angst, dich in komplexe Sachverhalte einzuarbeiten
Du bist kreativ und begeisterst dich für Food-Themen oder hast besondere Kochkenntnisse
Du kennst dich mit MS Office 365 aus, insbesondere mit Excel, und hast erste Kenntnisse mit Photoshop gesammelt

Was sind deine Benefits?

Du arbeitest bei der reichweitenstärksten, digitalen Food und Rezept-Plattform im deutschsprachigen Raum
Du bist Teil einer Gemeinschaft aus wertschätzenden, kreativen und kollegialen Menschen
Wir bieten eine leistungsgerechte Vergütung auf Stundenbasis und mobiles Arbeiten wird bei uns aktiv gelebt

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-wmd-projekt-und-businessmanagement-hamburg-211125-505186
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-der-betriebsplanung-hamburg-211125-505185,Werkstudent (m/w/d) in der Betriebsplanung,25.11.2021,211125-505185,Studentenjobs,Nach Vereinbarung,Nach Vereinbarung,"15,49€",https://karriere.hamburgwasser.de/jobposting/d2c073528c43db3852d536b44d1d37860a7ed59d0,,HAMBURG WASSER,"20539 Hamburg, Deutschland,   Personal Recruiting",  Personal Recruiting,"
Der Bereich ""Netze"" bei HAMBURG WASSER stellt die Wasserver- und Abwasserentsorgung der Hamburger sicher. Dieser verantwortungsvollen Aufgabe gehen täglich rund 600 Mitarbeiter nach und halten die Trinkwasserrohre instand, spüren Rohrbrüche auf, installieren Wasserzähler, inspizieren und reinigen Abwassersiele und sorgen dafür, dass das Regenwasser abfließen kann. Die Kernaufgabe ist der Funktions- und Werterhalt des Trinkwassernetzes und des Sielsystems.

Durchführung von Datenrecherchen zu Regenrückhaltebecken
Kategorisieren von Regenrückhaltebecken
Erstellen von individuellen Instandhaltungsplänen
Mitwirkung bei der Einführung und Erstellung von Entwicklungsstrategien zur Schlammspiegelmessung
Eingaben von Kontrollmeldungen für Baugrubenwasser

","

Eingeschriebener Student der Fachrichtung Bauingenieurwesen, Verfahrenstechnik, Wasserwirtschaft o.ä.
Sichere Kenntnisse in MS Office
Eigenständige Arbeitsweise, eine ausgeprägte Kommunikationsfähigkeit und –freude gepaart mit einer schnellen Auffassungsgabe
Interesse am Arbeiten in einem technisch geprägten Umfeld, in dem Teamfähigkeit und ein respektvoller Umgang gelebt werden

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-der-betriebsplanung-hamburg-211125-505185
https://www.stellenwerk-hamburg.de/jobboerse/45000-eu-studentenjob-sekretariat-u-empfangsbereich-hamburg-211125-505183,"450,00 € Studentenjob - Sekretariat u. Empfangsbereich",25.11.2021,211125-505183,Studentenjobs,450€ Basis,Nach Vereinbarung,,,mailto:n.lorenz@gienapp.de,Gienapp Rechtsanwälte ,"Wexstraße 16, 20355 Hamburg, Deutschland",Herr  Nick Lorenz,"
Wir sind eine kleine Anwaltskanzlei im Herzen Hamburgs. Wir haben unseren Schwerpunkt im steuerrechtlichen/zivilrechtlichen Bereich und sind ein kleines, familiäres Team.
Für unser Sekretariat bzw. unseren Empfang benötigen wir an zwei Vormittagen die Woche von 9:00 Uhr bis 13:00 Uhr ein motiviertes und aufgeschlossenes Teammitglied. 
Es erwarten Sie unterschiedlichen Aufgaben wie z. B. Telefon, Postein- und ausgänge, Botengänge, Ablage und weitere allgemeine Bürotätigkeiten.
Wir freuen uns auf Ihre Bewerbung.
","
- Bevorzugt Jurastudent/in
- Grundkenntnisse in Outlook/Word
- Gute Deutschkenntnisse
- Gute Umgangsformen
- Freundliches, aufgeschlossenes Auftreten
",https://www.stellenwerk-hamburg.de/jobboerse/45000-eu-studentenjob-sekretariat-u-empfangsbereich-hamburg-211125-505183
https://www.stellenwerk-hamburg.de/jobboerse/werkstudentin-human-resources-talents-culture-wmd-hamburg-211125-505177,Werkstudent*in Human Resources / Talents & Culture (w/m/d),25.11.2021,211125-505177,Studentenjobs,Werkstudent*in,Nach Vereinbarung,,https://coremedia-gmbh.jobs.personio.de/job/398191?_pc=432969#apply,,CoreMedia GmbH,"Ludwig-Erhard-Straße 18, 20459 Hamburg, Deutschland",Frau  Astrid  Wohlert,"
CoreMedia ist die Content-Management- und Experience-Orchestration-Plattform hinter den iconic Online Brands von heute. Globale B2C- und B2B-Unternehmen nutzen CoreMedia seit mehr als 20 Jahren für ihre digitalen Erlebnisse. Wir suchen Talente, die mit ihrer Haltung und ihrer Entschlossenheit Zeichen setzen wollen. Arbeiten bei CoreMedia heißt, die digitale Welt mitzugestalten - mit rund 170 Kolleginnen und Kollegen an globalen Standorten, spannenden Projekten, internationalen Kund*innen und jede Menge Spaß an der Arbeit. Be iconic - werde Teil unseres Talents & Culture Teams.
Was gibt es zu tun?

Du erhältst Einblick in alle Personalthemen und bist für administrative und operative Prozesse von der Einstellung bis zum Austritt zuständig
Du unterstützt das Talents & Culture Team bei der Rekrutierung neuer Talente, textest Stellenanzeigen oder übernimmst das Bewerbermanagement
Du hilfst im Rahmen der Betreuung unserer Mitarbeiter*innen und Führungskräfte bei personalrelevanten Fragestellungen und erhältst Einblicke in die Zusammenarbeit mit unserem Betriebsrat
Du unterstützt das Team bei der Implementierung einer Personalmanagement-Software
Du übernimmst eigene kleine Projekte und kannst deine Ideen einbringen

","

Du bist mindestens im vierten Semester deines Bachelorstudiums mit dem Schwerpunkt Personal oder vergleichbaren Kenntnissen
Du bringst bereits Erfahrung im Bereich Personal mit und verfügst über eine selbständige Arbeitsweise
Du hast neben deinem Studium idealerweise 15 bis 20 Stunden in der Woche Zeit uns zu unterstützen
Du bist engagiert, besitzt ein Organisationstalent und arbeitest äußerst zuverlässig
Du hast Freude am Umgang mit Menschen, bist diskret und besitzt sehr gute kommunikative Fähigkeiten, auch in Englisch

Was wir bieten:

Ein kleines und innovatives Team mit dem Willen zur Pionierarbeit und viel Freiraum für eigenverantwortliches Arbeiten und Neuerungen
Wertschätzung deiner Leistung und deines Engagements
Ein flexibles Arbeitsumfeld unter Einsatz agiler Methoden zur optimalen Organisation der Aufgabenfelder
Eine Unternehmenskultur in der die positive und konstruktive Zusammenarbeit im Mittelpunkt steht
Ein zentrales Office im Herzen Hamburgs und die Möglichkeit von zu Hause zu arbeiten
Kickerturniere, OpenSpaces, regelmäßige Get-Togethers und tolle Kolleg*innen

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudentin-human-resources-talents-culture-wmd-hamburg-211125-505177
https://www.stellenwerk-hamburg.de/jobboerse/verkaufsberater-mwd-mettmann-211125-505176,Verkaufsberater (m/w/d),25.11.2021,211125-505176,Studentenjobs,Nach Vereinbarung,Nach Vereinbarung,,https://www.eismannjobs.de/neukundenberatung/verkaufsberaterin/jetzt-bewerben?campaign=21N0001,,eismann Tiefkühl-Heimservice GmbH ,"40822 Mettmann, Deutschland, Herr  Eike Abels",Herr  Eike Abels,"
Ausgezeichnete Qualität, einzigartiger Service und eine starke Marke – das macht eismann zu einem interessanten Unternehmen in der Lebensmittelbranche. Du brennst für qualitativ hochwertige Lebensmittel und wünschst dir abwechslungsreiche Aufgaben? Dann bist du bei eismann genau richtig!
Zum nächstmöglichen Zeitpunkt suchen wir in Voll- und Teilzeit in dieser Region
VERKAUFSBERATER (M/W/D)
DEINE TÄTIGKEITEN

Werbung neuer Kunden
Beratung rund um Premium-Lebensmittel
Vereinbarung der Bestellung
Absprache des Liefertermins

WIR BIETEN                                                               

Selbstbestimmtes Arbeiten und freie Zeiteinteilung              
Tätigkeit in Voll- oder Teilzeit möglich                               
Einen Job direkt in deiner Nähe                                      
Ein überdurchschnittliches Einkommen (Verdienst von bis zu 30 EUR/Stunde möglich!)                                     

","
DEIN PROFIL

Gute Deutschkenntnisse
Zeitliche Flexibilität
Spaß am Umgang mit Menschen
Führerschein und Erfahrung im Außendienst von Vorteil

DEIN PERSÖNLICHER KONTAKT
eismann Tiefkühl-Heimservice GmbH
Eike Abels
Human Resources
Seibelstr. 36
40822 Mettmann
E-Mail: jobs@eismann.de
Haben wir dein Interesse geweckt? Dann sende uns bitte deine aussagekräftigen Bewerbungsunterlagen (ausschließlich online) über den „BEWERBEN“-Button.
Wir freuen uns auf dich!
",https://www.stellenwerk-hamburg.de/jobboerse/verkaufsberater-mwd-mettmann-211125-505176
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-der-softwareentwicklung-hamburg-211125-505171,Werkstudent m/w/d in der Softwareentwicklung ,25.11.2021,211125-505171,Studentenjobs,Werkstudent*in,"Unbefristet, ab Mittwoch, 01 Dez. 2021",,,mailto:info@novomind.com,novomind AG,"Bramfelder Chaussee 45, 22177 Hamburg, Deutschland",Frau  Kirsten Bischoff,"
Als Werkstudent/in arbeitest du in einem Projektteam von 3-10 Personen an der Neu- und Weiterentwicklung unserer Java Software-Produkte und -Projekte mit. Die hochqualifizierten Informatiker deines Teams fordern und fördern dich auf deinem Weg durch dein Studium nach dem Motto: ""Von den Besten lernen!""
Wir bieten vorlesungsgerechte Arbeitszeiten, viele Freiräume, ein Homeoffice-Modell und jede Menge Spaß bei der Arbeit. Der Einsatz ist in Hamburg und Rostock möglich; außerdem eröffnen wir in Kürze ein Büro im Herzen von Lübeck.
Wir freuen uns auf deine vollständigen Bewerbungsunterlagen inkl. aktuellem Notenspiegel und Angabe des möglichen Eintrittstermins. Vorstellungsgespräche führen wir derzeit per Video-Chat.
Wir bieten außerdem interessante und praxisnahe Themen für Abschlussarbeiten an. Die anspruchsvollen Themen stimmen wir eng mit den Studierenden und deren Professoren ab.
","
Du bist Student mit Studienschwerpunkt Informatik und möchtest deine Studieninhalte als Werkstudent anwenden? Du lernst gerne dazu und besitzt bereits erste Kenntnisse in einigen der folgenden Technologien:

Java
Frameworks (z.B. Spring, FreeMarker, Hibernate, JSP)
GUI (z.B. Ajax, JavaScript, HTML5, AngularJS, Node.js, Vue.js)
Database (z.B. MySQL, MongoDB, Redis, Oracle)
Operating Systems (Linux, Unix, MS Windows)

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-der-softwareentwicklung-hamburg-211125-505171
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-im-produktmanagement-mwd-hamburg-211125-505170,Werkstudent im Produktmanagement m/w/d,25.11.2021,211125-505170,Studentenjobs,Werkstudent*in,"Unbefristet, ab Mittwoch, 01 Dez. 2021",,,mailto:info@novomind.com,novomind AG,"Bramfelder Chaussee 45, 22177 Hamburg, Deutschland",Frau  Kirsten Bischoff,"
Im Produktmanagement der iSHOP-Entwicklung steht vieles an. Ob Markt-, Trend- oder Wettbewerbsanalysen, das Konzipieren neuer Features, die Gestaltung der Oberflächen, Qualitätssicherung, das Schreiben von User Stories oder die Dokumentation unseres Shops in Wort und Bild: die Aufgaben sind abwechslungsreich und für jeden ist etwas dabei!
Natürlich musst du nicht alles auf einmal machen. Erzähl uns von deinen Stärken und wir finden die spannendsten Aufgaben für dich.
Wir bieten außerdem interessante und praxisnahe Themen für Abschlussarbeiten an. Diese stimmen wir eng mit den Studierenden und deren Professoren ab.
","

Du studierst Wirtschaftsinformatik, Medienmanagement/-design/-wissenschaften/-informatik, E-Commerce, Kommunikationsdesign/-wissenschaften oder einen verwandten Studiengang
Du shoppst nicht nur gerne online, du möchtest im E-Commerce auch aktiv mitarbeiten 
Du bist ein Teamplayer und gehst proaktiv auf deine Kollegen zu
Deutsch und Englisch sprichst du flüssig
Du bist strukturiert und arbeitest gerne auch eigenständig an Themen und treibst diese voran
Du recherchierst gerne und bereitest die gesammelten Informationen für deine Kollegen zur Entscheidungsfindung auf
Du gehst den Dingen gerne auf den Grund und schaust genauer hin, ob das Umgesetzte auch den Spezifikationen entspricht
Du hast ggf. bereits Erfahrung mit Grafikprogrammen wie Sketch, Photoshop o.ä. und designst gerne Oberflächen (schwerpunktabhängig)
Du hast ggf. bereits Erfahrung mit Videoaufzeichnung und -schnitt und unterlegst das Gezeigte mit deiner Stimme (schwerpunktabhängig)

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-im-produktmanagement-mwd-hamburg-211125-505170
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-fuer-unsere-agile-it-koordination-hamburg-211125-505164,Werkstudent (m/w/d) für unsere agile IT-Koordination,25.11.2021,211125-505164,Studentenjobs,Werkstudent*in,ab sofort je nach Verfügbarkeit,Stundenlohn,,mailto:application+job+cfm68iuk@jobbase.io,Kalorimeta GmbH,"Heidenkampsweg 40, 20097 Hamburg, Deutschland",Frau Kalorimeta GmbH Rebecca Zager,"
Einzeln stark. Mit dem Team unschlagbar. Der Kunde im Fokus.
Die KALORIMETA GmbH (KALO) – ein Unternehmen der noventic group – ist Premiumpartner und Full‑Service‑Dienstleister für die Immobilienwirtschaft. Mit unseren innovativen Lösungen in den Bereichen Messdienstleistung, Heiz- und Betriebskostenabrechnung, Smart- und Multi Metering, Rauchwarnmelder-Service sowie Trinkwasserprüfung betreuen wir bundesweit rund zwei Millionen Wohneinheiten. Mit Ideenreichtum und Begeisterung arbeiten wir täglich daran, die Prozesse in der Verwaltung von Immobilien digitaler, einfacher und effizienter zu gestalten. Unser Ziel ist es, Gebäudeinfrastrukturen zu vernetzen, um Verbräuche transparent zu machen, Wohnqualität sowie Energieeffizienz zu steigern und Immobilien klimaintelligent zu steuern.
Für unser Team auf Zukunftswegen suchen wir Dich, zunächst auf 1 Jahr befristet, als:
Werkstudent (w/m/d) für Warenwirtschaft in der IT
Deine Rolle:

Als Schnittstelle zwischen unserem IT-Service und unserem IT-Einkauf unterstützt du uns bei der Etablierung eines optimierten Warenwirtschaftsprozesses innerhalb der IT
Du führst Bestandsaufnahmen durch, prüfst und inventarisierst Wareneingänge und organisierst unser IT-Lager
Du meldest Hardware-Bedarfe an unseren IT-Einkauf und übernimmst das Retourenmanagement 
Du unterstützt uns bei der Einführung eines Lagerbestandssystems

","

Du bist eingeschriebene/r Student*in im Bereich Wirtschaftswissenschaften wie z.B. (Wirtschafts-) Informatik, BWL oder einem vergleichbaren Studiengang
Du bist technisch affin und interessierst dich für verschiedenste Hardware
Du verfügst über einen sicheren Umgang mit MS Office (Outlook, Word, Excel)
Du besitzt eine schnelle Auffassungsgabe und arbeitest zudem strukturiert sowie engagiert
Du bist kommunikativ und arbeitest gerne im Team
Du verfügst über fließende Deutschkenntnisse in Wort und Schrift

Wir wünschen uns eine langfristige Zusammenarbeit bei bis zu 20 Wochenstunden (mindestens 16 Stunden). Die Wochentage werden im Team (möglichst flexibel) abgestimmt!
Bei uns kannst Du etwas bewegen! Versprochen.

Überzeugt? Dann sende uns bitte Deine Bewerbung mit Angabe Deiner Verfügbarkeit zu. 
Wir freuen uns auf Deine Bewerbung!
",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-fuer-unsere-agile-it-koordination-hamburg-211125-505164
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-operations-logistik-inland-hamburg-211125-505159,Werkstudent (m/w/d) Operations Logistik Inland,25.11.2021,211125-505159,Studentenjobs,Werkstudent*in,Nach Vereinbarung,Nach Vereinbarung,https://bit.ly/3DZaLus,,Hapag-Lloyd AG,"Rosenstraße 17, 20095 Hamburg, Deutschland",Frau  Lena Schlotawa,"
Das sind wir
Lebensmittel, Maschinen oder T-Shirts: Hapag-Lloyd bewegt mit über 230 Containerschiffen Waren rund um den Globus. Wir verbinden mehr als 600 Häfen auf allen Kontinenten und gehören zu den größten Linienreedereien. Unser Team besteht aus rund 13.000 Mitarbeiterinnen und Mitarbeitern. Ob auf See oder an Land, im Außeneinsatz oder in unseren über 350 Büros: Zusammen transportieren wir etwa 12 Millionen Container pro Jahr. Damit unsere Kunden zufrieden sind, geben wir unser Bestmögliches. Das bedeutet für uns Qualität. Mit Blick in die Zukunft engagieren wir uns für Klima- und Umweltschutz sowie für Menschenrechte und viele andere soziale Belange. Die Sicherheit unserer Mitarbeiter und Mitarbeiterinnen liegt uns dabei besonders am Herzen.
Deine Aufgaben 

Du unterstützt bei der täglichen Transportplanung im Zusammenspiel mit den Subunternehmern und optimierst stetig unsere Transporte
Die Erarbeitung von Alternativen bei Transportengpässen gehört ebenfalls zu Deinem Aufgabengebiet
Du wirkst bei der Zusammenarbeit zwischen Customer Service Bereichen und Sales im Fall von Transportproblemen sowie Verspätungen, Kundenbeschwerden und der Planung von Neugeschäften mit
Zu unseren täglichen Aufgaben gehört ebenfalls die Klärung von Kostendifferenzen zwischen Aufträgen und Transportrechnungen – vielleicht ist dies bald auch eine Aufgabe von Dir?!

Das bieten wir Dir

Du erhältst durch die Mitarbeit an Projekten eine gute Abwechslung unserer Themenvielfalt
Bei virtuellen Yoga- oder Body-Workouts bleibst Du auch in der jetzigen Zeit fit
Wir vernetzen nicht nur die Welt, sondern auch uns selbst – angefangen im internen Studenten-Netzwerk
Du erhältst eine abwechslungsreiche Zeit bei uns – vollgepackt mit spannenden ""Inspiration Hour"" Events oder dem virtuellen Pantry Roulette
Zugang zum Betriebsrestaurant und unserem in-house Barista-Coffeepoint

Das solltest Du noch wissen

Du startest bei uns zum nächstmöglichen Zeitpunkt und arbeitest pro Woche ca. 20 Stunden
In den Semesterferien kannst Du Deine Stunden auf bis zu 38 Stunden erhöhen
Wir planen Deinen Einsatz derzeit für mindestens 6 Monate und berücksichtigen dabei selbstverständlich auch Deinen Studienverlauf

","
Das bringst Du mit

Du absolvierst ein Vollzeitstudium in einem schifffahrtsnahen Studiengang, der Betriebswirtschaft, Transportwirtschaft oder einem vergleichbaren Studiengang
Idealerweise bringst Du bereits Praxiserfahrungen in der Schifffahrts-, Logistik- oder Speditionsbranche mit – das ist aber keine Voraussetzung
Eine selbständige, strukturierte und zuverlässige Arbeitsweise sind für Dich eine Selbstverständlichkeit
Außerdem hast Du Durchsetzungsvermögen, ein ausgeprägtes Kostenbewusstsein und eine hohe Serviceorientierung
Du hast gute kommunikative Fähigkeiten in deutscher und englischer Sprache (Wort und Schrift)

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-operations-logistik-inland-hamburg-211125-505159
